"seller_id","orders_first_90d","avg_review_score_90d","avg_order_value_90d","months_active","total_orders","survived_month_12","seller_state","seller_segment","survival_status"
"7f02656561b680def9986c0795a8a080",2,3.00,55.92,1.2,2,0,"SP","At Risk","Churned"
"7f152321c60a266edc53af1925ef96c1",1,5.00,305.41,11.3,20,1,"SC","Critical Risk","Survived"
"7f2617c58d5d06806987308b45654351",3,4.67,213.85,14.5,22,1,"SP","At Risk","Survived"
"7fe21dd00d2f4943ae09525efa2fd674",2,5.00,94.51,3.6,4,0,"RJ","At Risk","Churned"
"800214c63934acd05d47e84214db8ba8",4,5.00,80.34,1.5,4,0,"SC","At Risk","Churned"
"80146bc52c4f6af5239b23de2a20262b",1,3.00,38.39,0.0,1,0,"SP","Critical Risk","Churned"
"804287717b9156fb7a787acd9af4fac1",1,5.00,33.90,0.0,1,0,"PR","Critical Risk","Churned"
"8090490573c6c0aa343a7231ebcb8c86",4,3.50,144.96,11.6,26,1,"SP","At Risk","Survived"
"80cfd480be3eb6d6267139f5cb793555",1,4.00,126.34,0.0,1,0,"SP","Critical Risk","Churned"
"80e6699fe29150b372a0c8a1ebf7dcc8",1,5.00,64.83,19.3,98,1,"PR","Critical Risk","Survived"
"8132b9bd16876e1b0f8808d43825dd48",2,2.33,256.31,2.7,2,0,"SC","At Risk","Churned"
"813348c996469b40f2e028d5429d3495",80,3.92,77.24,11.9,179,1,"SP","Critical Risk","Survived"
"81336a0f57a33776419727a300249e90",4,3.60,102.22,9.2,16,0,"SP","At Risk","Churned"
"8160255418d5aaa7dbdc9f4c64ebda44",123,3.52,130.18,10.5,385,1,"SP","Critical Risk","Survived"
"817f85dbb65aa3e70831d90fe75cdf89",6,4.33,148.57,5.4,11,0,"SP","Growing","Churned"
"818d28f936e791926d33bcb6ee94ef79",4,4.00,41.91,3.5,5,0,"SP","At Risk","Churned"
"81a1104df0f08b59c68aa5b03cfe398e",2,5.00,161.26,11.0,73,1,"PR","At Risk","Survived"
"820c7c9eaf76d2b226b6c242bcf3f34d",1,4.00,577.00,0.0,1,0,"SP","Critical Risk","Churned"
"820cc752a266cdc6c1a1e61dd4583330",5,4.20,125.38,15.0,15,1,"PR","At Risk","Survived"
"822166ed1e47908f7cfb49946d03c726",13,4.45,61.94,14.1,69,1,"RJ","Growing","Survived"
"822b63912576852aea9a8436d72317b7",3,4.67,978.09,3.7,8,0,"SP","At Risk","Churned"
"822bad9bc42b51213ba522fe87b7ab5d",2,5.00,273.40,10.1,18,0,"SC","At Risk","Churned"
"827f8f69dfa529c561901c4f2e0f332f",1,5.00,42.42,17.6,91,1,"PR","Critical Risk","Survived"
"82bd0703a4aefd6b599e5bfdaed378fb",4,2.83,64.25,10.6,21,1,"SP","At Risk","Survived"
"82e0a475a88cc9595229d8029273f045",9,2.27,152.27,11.0,42,1,"SP","Critical Risk","Survived"
"83353a83fd769dfafa4f21a72b15e3e5",1,3.00,98.21,8.7,5,0,"SP","Critical Risk","Churned"
"834f3294fba9f932f56edc879193f925",17,4.47,646.75,15.4,66,1,"SP","High Potential","Survived"
"834f8533b2ecb6598dd004ff3de7203a",4,4.67,111.28,19.3,43,1,"SP","At Risk","Survived"
"835f0f7810c76831d6c7d24c7a646d4d",6,4.29,124.26,12.2,44,1,"SP","Growing","Survived"
"83645b1645cdee8953ee54c29ceed564",2,5.00,129.01,17.0,14,1,"PR","At Risk","Survived"
"83b08de96980757220871b31bf6cffca",3,5.00,324.70,6.9,5,0,"RJ","At Risk","Churned"
"83d458c0d6d4f94295d63f091460bd60",1,5.00,105.74,0.0,1,0,"SP","Critical Risk","Churned"
"83deb69e889cf80f82be1dc6d5f2d486",8,4.50,104.81,13.0,40,1,"SC","Growing","Survived"
"83e197e95a1bbabc8c75e883ed016c47",1,5.00,144.54,16.9,47,1,"RJ","Critical Risk","Survived"
"8444e55c1f13cd5c179851e5ca5ebd00",19,3.79,276.17,16.0,99,1,"MG","Critical Risk","Survived"
"84c945f15571830c1a91a33978e94009",2,4.50,39.02,1.8,2,0,"SP","At Risk","Churned"
"84deb808079d1be601c209c1e771b1cc",2,5.00,29.07,2.8,2,0,"PR","At Risk","Churned"
"8501d82f68d23148b6d78bb7c4a42037",1,1.00,30.66,0.0,1,0,"SC","Critical Risk","Churned"
"850f4f8af5ea87287ac68de36e29107f",21,4.68,302.72,14.7,187,1,"SP","High Potential","Survived"
"855668e0971d4dfd7bef1b6a4133b41b",34,3.85,121.87,16.0,312,1,"SP","Critical Risk","Survived"
"8581055ce74af1daba164fdbd55a40de",66,4.51,174.71,15.2,387,1,"SP","High Potential","Survived"
"85d9eb9ddc5d00ca9336a2219c97bb13",1,4.00,35.42,22.8,509,1,"MG","Critical Risk","Survived"
"8602a61d680a10a82cceeeda0d99ea3d",5,4.83,49.02,12.1,17,1,"SP","At Risk","Survived"
"8603f0038fe0e52fedd3382d266723de",2,4.50,288.02,9.2,10,0,"SC","At Risk","Churned"
"863d2ebcd347ce4922de7a0f9a5581d6",2,4.50,93.74,13.5,18,1,"RJ","At Risk","Survived"
"8648b1e89e9b349e32d3741b30ec737e",15,3.86,58.68,11.1,95,1,"SP","Growing","Survived"
"86649b1632b1c0e6c0bcb2c90a8b75d8",1,1.00,77.66,0.0,1,0,"PR","Critical Risk","Churned"
"86bb7c4b535e49a541baf3266b1c95b1",3,4.33,453.32,16.3,16,1,"SP","At Risk","Survived"
"86ccac0b835037332a596a33b6949ee1",50,4.02,77.58,16.5,180,1,"SC","High Potential","Survived"
"870d0118f7a9d85960f29ad89d5d989a",5,4.67,62.98,16.9,45,1,"MG","At Risk","Survived"
"87142160b41353c4e5fca2360caf6f92",50,4.17,107.81,18.8,305,1,"RS","High Potential","Survived"
"876182d1918783bbe15233febfbd4926",2,4.50,55.65,9.6,3,0,"SP","At Risk","Churned"
"87b740daf17b5d1be335a64164ec6842",1,1.00,1400.74,17.5,13,0,"SP","Critical Risk","Churned"
"87f3e35268860433e13d577825aada95",1,NULL,34.42,8.4,3,0,"SP","Critical Risk","Churned"
"888faa8bfb0b159c37de6d898b961c31",8,3.18,70.18,12.7,19,1,"SC","Critical Risk","Survived"
"889009a0ed0bb52c87819941192931b8",1,4.00,122.98,0.0,1,0,"SP","Critical Risk","Churned"
"88af55b4a7ca402b27df16f7c7c9b5d2",1,1.00,141.52,0.0,1,0,"SP","Critical Risk","Churned"
"891071be6ba827b591264c90c2ae8a63",17,4.06,49.09,19.2,92,1,"SP","High Potential","Survived"
"8931a84a914b3fe9b1ddaa4d704947ca",11,3.25,82.20,15.9,29,1,"SP","Critical Risk","Survived"
"8936ba0de1073ee888cb3185ae5dc661",1,5.00,412.21,0.0,1,0,"SP","Critical Risk","Churned"
"897060da8b9a21f655304d50fd935913",7,1.50,96.09,20.6,317,1,"SP","Critical Risk","Survived"
"89bc797e2e29667aa035d4368f9b7f92",4,3.40,42.80,6.2,17,0,"SP","At Risk","Churned"
"89c127985a8b130cfa45c1d36764017a",2,3.00,381.06,7.5,7,0,"SP","At Risk","Churned"
"8a207b6080964f3c1fc9d35bd6096ba4",2,5.00,243.35,1.5,2,0,"SP","At Risk","Churned"
"8a32e327fe2c1b3511609d81aaf9f042",1,2.00,40.95,16.8,132,1,"SP","Critical Risk","Survived"
"8a40ae794fa3f9892cee24bd5af0488b",3,2.67,99.08,12.4,6,1,"PR","At Risk","Survived"
"8a87611c08849ffeeccab52aa798b6c7",13,2.64,203.94,1.2,13,0,"PR","Critical Risk","Churned"
"8ab42aa58097fd4668d60cc648225d5f",7,3.50,113.09,9.9,20,0,"GO","Growing","Churned"
"8b11118053756a9a2932f447e11fc1b5",1,3.00,91.16,0.0,1,0,"SP","Critical Risk","Churned"
"8b2492b7ff4468839593fafeed55bad9",6,3.20,95.21,11.2,29,1,"RJ","Critical Risk","Survived"
"8b28d096634035667e8263d57ba3368c",13,4.23,92.42,16.9,143,1,"SP","Growing","Survived"
"8b87cd0d43d49b9bdf40f56229364d59",5,2.60,370.78,1.9,5,0,"SP","At Risk","Churned"
"8b8cfc8305aa441e4239358c9f6f2485",7,4.57,895.18,14.6,15,1,"PR","Growing","Survived"
"8bd0e3abda539b9479c4b44a691be1ec",3,3.75,91.00,7.4,7,0,"RS","At Risk","Churned"
"8bd0f31cf0a614c658f6763bd02dea69",5,4.40,57.00,19.2,33,1,"SP","At Risk","Survived"
"8c16d1f32a54d92897cc437244442e1b",3,5.00,53.20,22.9,108,1,"SC","At Risk","Survived"
"8c3b533c63cca56240f94f1e3a6b18ef",2,3.00,404.15,6.1,5,0,"MG","At Risk","Churned"
"8c91bfea4263b8fba54081460693e2a1",2,5.00,392.88,0.5,2,0,"RS","At Risk","Churned"
"8cbac7e12637ed9cffa18c7875207478",7,4.33,70.30,19.3,67,1,"SC","Growing","Survived"
"8cc6a0e5738e61a87b03c78b2ba9db4b",24,4.15,532.24,2.8,24,0,"MG","High Potential","Churned"
"8ccf3cf69651cc1d8a02c8bfaf3b8568",2,3.50,144.32,0.6,2,0,"SP","At Risk","Churned"
"8d46553a36e68f95350a200c12f8f2e2",12,3.00,28.22,6.9,13,0,"SP","Critical Risk","Churned"
"8d79c8a04e42d722a75097ce5cbcf2ef",18,4.42,121.73,13.7,27,0,"CE","High Potential","Churned"
"8d92f3ea807b89465643c219455e7369",3,1.00,31.60,1.1,3,0,"SP","At Risk","Churned"
"8d956fec2e4337affcb520f56fd8cbfd",9,4.36,72.61,10.6,211,1,"SP","Growing","Survived"
"8e670472e453ba34a379331513d6aab1",1,1.00,1083.96,0.0,1,0,"MG","Critical Risk","Churned"
"8e6cc767478edae941d9bd9eb778d77a",20,3.90,100.77,16.9,106,1,"MG","Critical Risk","Survived"
"8eb88b0acb3f90a717ad659221471fa7",1,4.00,85.60,4.6,2,0,"SC","Critical Risk","Churned"
"8f0fbe2cd4d472157dc1cdef6edecaa9",2,3.00,47.38,2.0,2,0,"SP","At Risk","Churned"
"8f119a0aee85c0c8fc534629734e94fd",13,4.31,61.42,19.4,77,1,"SP","Growing","Survived"
"8f2b51a30523cdecddc2f179f351c7d6",7,3.88,147.03,2.6,7,0,"SP","Growing","Churned"
"8f2ce03f928b567e3d56181ae20ae952",5,4.40,123.68,16.0,153,1,"SP","At Risk","Survived"
"8f78f0903005064036736c7173a5c2ed",4,4.75,299.83,15.8,13,1,"MG","At Risk","Survived"
"8fdca8e349553f99bc738833a62c8802",1,5.00,119.79,10.2,22,1,"SP","Critical Risk","Survived"
"8ff38bc3969e67c36c48343a07090f66",2,2.50,482.45,2.0,2,0,"SP","At Risk","Churned"
"8fff28c4263ddec387f28d237fb42773",2,1.00,154.53,18.1,4,0,"SP","At Risk","Churned"
"900ba814c251a692506d7834c1218441",10,4.11,339.44,13.9,88,1,"SP","Growing","Survived"
"903037660cf848a717166eb7a06d616e",8,4.18,92.54,18.9,45,1,"SP","Growing","Survived"
"91543f9849d68d023e17194926598543",2,4.25,216.79,6.7,4,0,"SC","At Risk","Churned"
"916748bc99315c2d202898ae58b1617e",8,4.18,26.21,9.5,25,0,"SP","Growing","Churned"
"916c9de0b5ad957346eeeb12f332687e",4,4.50,223.52,13.2,23,1,"PR","At Risk","Survived"
"918f6fbcf3ab724d805867303e593a1b",2,4.33,37.53,0.3,2,0,"SP","At Risk","Churned"
"9198786624eaeb375793215cad26cfa6",4,3.80,90.67,14.8,9,0,"SC","At Risk","Churned"
"91f0eec23d4a61d7d7caeefa3f0ad1ca",2,4.50,220.15,17.8,11,1,"SC","At Risk","Survived"
"91f848e9f4be368f4318775aac733370",35,4.29,95.12,5.4,63,0,"SP","High Potential","Churned"
"9200e6ce317b67196b6b0bad4d4bd567",1,3.00,51.42,0.0,1,0,"RJ","Critical Risk","Churned"
"92c8bc6e8f925792247656fed09aad65",3,2.33,99.86,1.7,3,0,"SP","At Risk","Churned"
"92d14edfb62ee5ae7fdff70b0f4e7233",4,2.11,29.80,6.8,8,0,"SP","At Risk","Churned"
"92eb0f42c21942b6552362b9b114707d",77,4.05,39.06,18.8,341,1,"SP","High Potential","Survived"
"933446e9a59dece7ae9175103820ca8f",2,2.33,146.28,1.0,2,0,"PR","At Risk","Churned"
"934ed5cd1b9c1c7382d0a94a94b9e639",1,5.00,152.47,0.0,1,0,"PR","Critical Risk","Churned"
"939f6e231201f26803cb5c3a3d2940b3",3,4.75,56.41,0.1,3,0,"SP","At Risk","Churned"
"93b9a99027bd8bd6af682aff18dd19bf",5,4.50,62.72,18.5,20,1,"SP","At Risk","Survived"
"93bef6edaa84956e8e575016449b6351",1,5.00,129.56,0.0,1,0,"SP","Critical Risk","Churned"
"94144541854e298c2d976cb893b81343",28,4.44,81.67,11.6,68,1,"RS","High Potential","Survived"
"941554c5757b73ba0e50aa7732310afc",3,4.50,41.59,2.9,3,0,"SP","At Risk","Churned"
"9449f25aeaf531019b76999ea49a6949",8,3.75,225.23,10.4,10,1,"RJ","Growing","Survived"
"9485a23c0430ba1d58d359391606fce6",3,4.00,242.07,9.4,5,0,"SP","At Risk","Churned"
"94b9108d4b637ba65bb4f1e53cfcf8d8",2,5.00,11.63,11.2,7,1,"SP","At Risk","Survived"
"94c49f20a123aeb9360dbf80ff912bf6",3,3.67,113.10,0.5,3,0,"SP","At Risk","Churned"
"94e93ce877be27a515118dbfd2c2be41",25,3.79,181.46,5.0,30,0,"SP","Critical Risk","Churned"
"9535a841eecebed61a9fb1ac1cbb5597",2,3.00,409.17,0.5,2,0,"SP","At Risk","Churned"
"954e95f20808d7e5d11f0de292d078e0",3,4.75,69.49,2.6,3,0,"MG","At Risk","Churned"
"9558aa23f77a9e0a0eca83540999f43b",2,3.00,77.79,0.7,2,0,"PR","At Risk","Churned"
"955fee9216a65b617aa5c0531780ce60",65,4.49,93.23,13.3,1287,1,"SP","High Potential","Survived"
"9591fc341b1bfb7ef561e2968ec6e011",1,1.00,94.21,0.0,1,0,"SP","Critical Risk","Churned"
"9596c870880d900012f2e8e6e30d06d7",1,5.00,525.61,15.8,22,1,"MG","Critical Risk","Survived"
"95e03ca3d4146e4011985981aeb959b9",32,4.08,86.70,15.3,175,1,"RJ","High Potential","Survived"
"9616352088dcf83a7c06637f4ebf1c80",3,2.67,85.22,18.0,92,1,"PR","At Risk","Survived"
"961dff0a659b4561334372337dd897d9",3,4.67,2463.25,4.6,4,0,"RJ","At Risk","Churned"
"9646c3513289980f17226a2fc4720dbd",30,4.03,59.83,18.5,71,1,"SP","High Potential","Survived"
"96493fab2fbb13a14d0c0e8772eef5c3",9,4.44,299.82,16.1,63,1,"SP","Growing","Survived"
"9674754b5a0cb32b638cec001178f799",19,4.00,46.66,14.7,86,1,"SP","High Potential","Survived"
"96804ea39d96eb908e7c3afdb671bb9e",8,4.50,109.86,14.8,38,1,"MG","Growing","Survived"
"968ee78631915a63fef426d6733d7422",1,2.00,271.20,5.8,2,0,"RS","Critical Risk","Churned"
"973f21788dfab357250f69a8dcb7ddee",2,3.50,40.59,17.2,10,1,"MG","At Risk","Survived"
"974cf2cb8f4b7add98709c30df02fe10",5,3.80,99.97,10.3,33,1,"SP","At Risk","Survived"
"977f9f63dd360c2a32ece2f93ad6d306",4,2.25,141.09,11.0,24,1,"SP","At Risk","Survived"
"9853a239ab7b7ebbdc3a21248d5b8e1f",4,4.50,97.70,7.2,5,0,"PR","At Risk","Churned"
"989becdce12ebc39863c2bceab6f3ca1",1,3.00,160.44,21.9,18,0,"PR","Critical Risk","Churned"
"98dac6635aee4995d501a3972e047414",14,4.96,40.69,16.3,91,1,"SP","Growing","Survived"
"98e164d549402270247f3c96a1a158ef",2,2.50,93.71,2.4,2,0,"SP","At Risk","Churned"
"98f52e1020fe788c10c0418de4393fec",1,4.00,36.70,0.0,1,0,"RJ","Critical Risk","Churned"
"999f6d9a1c7c81f43be44c6b7d076210",2,4.50,25.42,1.3,2,0,"SP","At Risk","Churned"
"99eaacc9e6046db1c82b163c5f84869f",1,5.00,214.98,16.7,66,1,"SP","Critical Risk","Survived"
"9a208dee8f95cfdf00760c4d627828ec",1,1.00,295.99,0.0,1,0,"RJ","Critical Risk","Churned"
"9a84ba99f5367fdbd4598363496f1ea2",9,3.56,80.88,15.8,16,1,"GO","Growing","Survived"
"9add47bf45ce8e8c7db6b9cf670b1e09",8,4.00,104.04,18.6,43,0,"PR","Growing","Churned"
"9b00ed88b7fdb95d6ff76e27c1b52d16",13,4.80,36.79,11.4,47,1,"SP","Growing","Survived"
"9b1050e85becf3ae99c1cf4934c9bc5d",2,2.50,57.67,1.5,2,0,"MG","At Risk","Churned"
"9b1ab052f5fca308ba743ac789ebb2e1",2,4.00,163.04,1.1,2,0,"PR","At Risk","Churned"
"9b522ba7eae9e1d04082f267144583cc",2,4.33,53.15,10.9,4,1,"SP","At Risk","Survived"
"9baf5cb77970f539089d09a38bcec5c3",4,4.80,93.98,18.7,32,1,"SP","At Risk","Survived"
"9bcdfa7b615b3abb9461d9e3ad9886ae",6,4.71,112.13,14.7,14,0,"SC","Growing","Churned"
"9c068d10aca38e85c50202e17b4a7e88",10,4.50,194.06,9.7,17,0,"MS","Growing","Churned"
"9c0e69c7bf2619675bbadf47b43f655a",82,4.35,198.51,13.6,157,1,"SP","High Potential","Survived"
"9c351405b754cc5ce3e2ecf277bb034a",1,1.00,59.11,0.0,1,0,"SP","Critical Risk","Churned"
"9c3c24eca51c52b91c1de727d2a2ae06",1,4.00,61.64,19.6,6,0,"RS","Critical Risk","Churned"
"9c57bc60cfad5ee62d35d3f1ce4593a1",1,1.00,195.43,0.0,1,0,"PR","Critical Risk","Churned"
"9c690ceacd5c66731bf443ea810195cb",1,3.00,117.04,11.6,10,1,"MG","Critical Risk","Survived"
"9cea4682e16655f7da87f406902e989e",2,5.00,29.03,10.6,4,1,"PR","At Risk","Survived"
"9d489893ff6af05029671b785f54b998",1,5.00,51.75,14.2,5,0,"SP","Critical Risk","Churned"
"9d5a9018aee56acb367ba9c3f05d1d6a",24,3.88,141.54,12.5,67,1,"GO","Critical Risk","Survived"
"9d7a1d34a5052409006425275ba1c2b4",2,1.80,149.02,13.3,13,1,"SP","At Risk","Survived"
"9da1ca0bef29ee170e541927a5aeabdc",5,2.60,285.85,3.3,6,0,"SP","At Risk","Churned"
"9dd59e43f0c9f0553244e8f9c2fb247e",9,4.78,49.81,3.3,10,0,"PR","Growing","Churned"
"9dda5bbacd45e18d6485fee649205d09",3,4.75,112.32,16.6,19,1,"MG","At Risk","Survived"
"9de4643a8dbde634fe55621059d92273",8,5.00,235.39,13.5,72,1,"SC","Growing","Survived"
"9df5750209b83567ec144eb299d7d634",1,5.00,611.56,21.7,11,0,"RS","Critical Risk","Churned"
"9e17b9d64683aebcbb9ee362d06463b4",2,1.00,45.56,0.1,2,0,"SP","At Risk","Churned"
"9e25199f6ef7e7c347120ff175652c3b",1,4.00,27.02,0.0,1,0,"SP","Critical Risk","Churned"
"9e6229250fedbe05838fef417b74e7fb",2,5.00,201.65,11.0,74,1,"SP","At Risk","Survived"
"9e94fa26a70ede4d26226e918e8706a2",1,5.00,72.74,0.0,1,0,"SP","Critical Risk","Churned"
"9f505651f4a6abe901a56cdc21508025",52,4.25,75.44,10.9,397,1,"SP","High Potential","Survived"
"9fbd5666d8618fa571c4230fafa09bd6",1,5.00,96.71,0.0,1,0,"SP","Critical Risk","Churned"
"9fe7c6641c79970ab48185498f547c09",1,5.00,164.71,0.0,1,0,"SP","Critical Risk","Churned"
"a00824eb9093d40e589b940ec45c4eb0",2,5.00,3126.50,6.2,3,0,"SP","At Risk","Churned"
"a0415d9b25ede3c4b1e477e9916ffc03",5,3.80,215.58,9.2,10,0,"RJ","At Risk","Churned"
"a08692680c77d30a0b4280da5df01c5a",2,5.00,167.77,9.8,6,0,"SP","At Risk","Churned"
"a0e19590a0923cdd0614ea9427713ced",2,1.00,56.77,1.5,2,0,"PR","At Risk","Churned"
"a1043bafd471dff536d0c462352beb48",39,4.26,152.87,18.6,718,1,"MG","High Potential","Survived"
"a13580f0e8f782b7a543885a0ef99f08",2,4.50,121.45,8.8,10,0,"RJ","At Risk","Churned"
"a1474fd46fd3430168f7ec202da39408",2,2.50,500.00,8.1,12,0,"SP","At Risk","Churned"
"a1544b9ea0b2390e020537d4daa89049",1,4.00,176.72,18.2,8,0,"SP","Critical Risk","Churned"
"a154d7316f158bb42e6fa18bbe3afd3a",2,3.00,95.07,0.1,2,0,"SP","At Risk","Churned"
"a17f621c590ea0fab3d5d883e1630ec6",21,4.38,43.83,12.6,65,1,"SP","High Potential","Survived"
"a1ed30492b3b798bc121845bc4aa7366",1,3.00,32.75,0.0,1,0,"SP","Critical Risk","Churned"
"a23266650e7c84bb93fbbba502137478",6,3.25,115.11,4.9,11,0,"RS","Critical Risk","Churned"
"a2b911e9ad40dc7d61c142a4683e2d85",1,5.00,120.30,0.0,1,0,"RJ","Critical Risk","Churned"
"a2e874074c877c5a05abae80ad6e488f",7,4.43,332.29,17.4,44,1,"SP","Growing","Survived"
"a2fa0bdc798ee84cdb08281337cf4fb6",6,4.00,41.87,12.4,10,1,"SC","Growing","Survived"
"a3082f442524a1be452e3189e003b361",1,4.00,73.34,13.2,3,0,"SP","Critical Risk","Churned"
"a35124e2d763d7ca3fbe3b97d143200f",4,4.43,70.06,1.8,4,0,"SP","At Risk","Churned"
"a35ef466c6fd6d052f5d241240d3c5e2",3,4.67,216.52,1.6,3,0,"RS","At Risk","Churned"
"a36ac007a4d18f865c8d32c3b2402c2d",7,2.00,147.35,7.6,9,0,"SP","Critical Risk","Churned"
"a36b125ac6d5fdbc7f50de85c9157bdc",1,4.00,61.02,22.1,24,1,"SP","Critical Risk","Survived"
"a37c340b91cb0169e8b029db6440fba2",5,4.80,87.99,2.7,5,0,"SP","At Risk","Churned"
"a3a38f4affed601eb87a97788c949667",2,3.50,165.17,22.9,254,1,"SC","At Risk","Survived"
"a3b0df0065e264a91b7bbf5f844af5cd",2,5.00,109.38,0.1,2,0,"SP","At Risk","Churned"
"a3dd39f583bc80bd8c5901c95878921e",16,4.74,176.48,7.7,34,0,"BA","High Potential","Churned"
"a3e9a2c700480d9bb01fba070ba80a0e",17,4.41,84.97,15.6,130,1,"SP","High Potential","Survived"
"a3f0b55de503387383c7b1de3ad7f678",2,4.50,230.71,7.9,24,0,"PR","At Risk","Churned"
"a416b6a846a11724393025641d4edd5e",25,4.13,121.71,19.1,162,1,"SP","High Potential","Survived"
"a420f60ff1aa9acc80d0e42959f2b313",8,4.50,145.07,12.1,67,1,"SP","Growing","Survived"
"a425f92c199eb576938df686728acd20",1,1.00,75.06,23.1,17,0,"PR","Critical Risk","Churned"
"a435b009cd956ea60748b5cfbddf2e24",3,4.33,135.46,2.6,3,0,"SP","At Risk","Churned"
"a45765f8afb1e594b22bf9e974b46765",1,4.00,88.92,0.0,1,0,"SP","Critical Risk","Churned"
"a478c7961d6a992065b24e63b366f90b",5,5.00,174.55,12.6,8,0,"SC","At Risk","Churned"
"a49928bcdf77c55c6d6e05e09a9b4ca5",22,3.63,99.20,11.8,98,1,"SP","Critical Risk","Survived"
"a4b6b9b992b46e9ef863637af96e04bc",5,2.33,592.14,4.4,7,0,"SC","At Risk","Churned"
"a4bd6e9adf39b63f43dc545d3ca1f53d",3,4.33,541.88,12.8,4,0,"RJ","At Risk","Churned"
"a5259c149128e82c9d6d46e0c1c812bb",1,2.00,251.59,7.4,8,0,"RO","Critical Risk","Churned"
"a5bff0f43eb51f0cad7c37fac7244c8a",3,5.00,108.85,7.3,4,0,"SP","At Risk","Churned"
"a5cba26a62b8b4d0145b68b841e62e7f",3,4.67,295.96,13.1,54,1,"PR","At Risk","Survived"
"a5dd1946fb63ada8bcaa0c9cd8f11e22",3,3.00,61.70,6.1,6,0,"PE","At Risk","Churned"
"a673821011d0cec28146ea42f5ab767f",17,3.56,124.78,18.0,129,1,"SP","Critical Risk","Survived"
"a6bd7d1ccdac48c6b33b28596b7eb122",4,3.75,993.64,13.0,16,1,"PB","At Risk","Survived"
"a6fe7de3d16f6149ffe280349a8535a0",13,4.29,71.81,13.0,51,1,"SP","Growing","Survived"
"a70e9066dbfd10b6b97a3f54a1356762",1,5.00,492.36,7.0,2,0,"PR","Critical Risk","Churned"
"a7b7354cc588f7566a848bcbb1ce3d96",2,4.00,52.44,0.3,2,0,"SP","At Risk","Churned"
"a7c53f6b3b61adbdaa99dda97e8cbd56",1,4.00,110.30,0.0,1,0,"SP","Critical Risk","Churned"
"a7c88262832dfc683781d6a421edefae",4,4.50,293.95,11.2,5,1,"SP","At Risk","Survived"
"a7f13822ceb966b076af67121f87b063",6,1.20,200.92,7.1,75,0,"SP","Critical Risk","Churned"
"a81466620e46a6970b22ef40379fdfc9",2,5.00,177.39,0.1,2,0,"SC","At Risk","Churned"
"a888faf2d1baececa6baf9c3d603ee1f",27,4.00,370.05,15.3,54,1,"PR","High Potential","Survived"
"a89e143d5211473ae18db9577ee34b64",1,5.00,79.94,4.2,2,0,"SP","Critical Risk","Churned"
"a90a5da8b09e44264a177c0374a5ac87",3,4.33,49.10,0.5,3,0,"PR","At Risk","Churned"
"a938325a4b357fd23a6a4d5bb126408e",8,4.11,157.36,11.1,24,1,"RJ","Growing","Survived"
"a99504ac23ed125aaf5302af6cc30af9",1,5.00,1025.24,0.0,1,0,"SP","Critical Risk","Churned"
"a9ae440659f48b7849df83e82734150b",1,5.00,312.02,0.0,1,0,"SP","Critical Risk","Churned"
"a9b533a26e898b12e8b8d4c07279bf4d",1,5.00,44.00,4.3,4,0,"RJ","Critical Risk","Churned"
"aa17b35ce4de7b565be3249ba838944f",2,4.50,57.00,0.3,2,0,"SP","At Risk","Churned"
"aac29b1b99776be73c3049939652091d",15,4.44,94.24,18.7,98,1,"MG","Growing","Survived"
"aadfe0417e61315688b6bd7043361e25",1,4.00,304.18,0.0,1,0,"GO","Critical Risk","Churned"
"aae3bfea055532c57fb453ed3ec80b30",13,3.93,84.44,16.1,48,1,"SP","Growing","Survived"
"aae5953b9edddf14749c0d65d60eb4b9",2,5.00,101.45,0.6,2,0,"MG","At Risk","Churned"
"aaed1309374718fdd995ee4c58c9dfcd",1,5.00,80.25,22.0,105,1,"SC","Critical Risk","Survived"
"aafe36600ce604f205b86b5084d3d767",14,4.43,109.95,18.1,129,1,"SC","Growing","Survived"
"ab3e0c171fe84a7ba7de130f19cfb485",3,3.00,114.76,11.8,7,1,"PR","At Risk","Survived"
"ab75b89cc49c9ab3160d0c91565a442a",2,1.50,26.92,2.2,2,0,"SP","At Risk","Churned"
"ab9db4cf53b08b828b64dccaafc2d9f0",3,3.67,72.81,14.2,5,0,"RS","At Risk","Churned"
"aba1721a889e04decc910aa13b768ef4",14,4.64,259.87,18.6,83,1,"SP","Growing","Survived"
"abc015ebac1d283a323ca9db35ede4b9",7,4.63,97.91,10.1,12,0,"SP","Growing","Churned"
"abcd2cb37d46c2c8fb1bf071c859fc5b",3,4.67,100.64,14.6,45,1,"MT","At Risk","Survived"
"abe021b01ba992245271b9aa422032df",1,5.00,4042.74,3.1,2,0,"PR","Critical Risk","Churned"
"abe42c5d03695b4257b5c6cbf4e6784e",11,4.18,418.19,11.3,50,1,"RJ","Growing","Survived"
"ac137bac82ffa8548e62bd9d01d2a14f",1,1.00,58.94,0.0,1,0,"SP","Critical Risk","Churned"
"ac1ed5fc15901fbc92920361eb4ab350",1,1.00,124.04,0.0,1,0,"SP","Critical Risk","Churned"
"ac3508719a1d8f5b7614b798f70af136",16,4.63,152.82,14.6,103,1,"RS","High Potential","Survived"
"ac6417315ae5da8f9a38ee11de6f7780",4,5.00,155.66,12.2,8,1,"SP","At Risk","Survived"
"acb6c2ca5c82411c1fdb88d5fd5eb95e",5,4.80,67.88,17.7,10,0,"SP","At Risk","Churned"
